"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035108","GO:0035108","limb morphogenesis","5/113","182/23189",0.0274725274725275,5.63770300495964,4.3954083967137,0.00199742407048085,0.199445063769988,0.186963427152803,"Ece1/Hoxd13/Cyp26b1/Fbxw4/Tgfb2",5
"GO:0016055","GO:0016055","Wnt signaling pathway","8/113","467/23189",0.0171306209850107,3.51541566390631,3.8426915555167,0.00206468602699158,0.199445063769988,0.186963427152803,"Nkd2/Dcdc2a/Tmem88/Bcl9/Celsr2/Cdk14/Fbxw4/Tle5",8
"GO:0001508","GO:0001508","action potential","5/113","184/23189",0.0271739130434783,5.57642362447095,4.36128646874558,0.00209477955313973,0.199445063769988,0.186963427152803,"Kcnq3/Hcn4/Dcdc2a/Pmp22/Cln3",5
"GO:0010715","GO:0010715","regulation of extracellular matrix disassembly","2/113","16/23189",0.125,25.6515486725664,6.90245638168622,0.00270111897334187,0.220599625205716,0.206794097469616,"Fscn1/Tgfb2",2
"GO:0071801","GO:0071801","regulation of podosome assembly","2/113","16/23189",0.125,25.6515486725664,6.90245638168622,0.00270111897334187,0.220599625205716,0.206794097469616,"Fscn1/Arhgef5",2
"GO:0003179","GO:0003179","heart valve morphogenesis","3/113","57/23189",0.0526315789473684,10.8006520726595,5.18413628715713,0.00272251036842269,0.220599625205716,0.206794097469616,"Slit2/Olfm1/Tgfb2",3
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","6/113","286/23189",0.020979020979021,4.30515502196918,3.93567534826715,0.00280474924252706,0.220599625205716,0.206794097469616,"Fstl4/Slit2/Hoxd13/Spag6/Olfm1/Bcan",6
"GO:0050771","GO:0050771","negative regulation of axonogenesis","3/113","59/23189",0.0508474576271186,10.4345282735863,5.07748889468581,0.00300357284878316,0.220810078920512,0.206991380606293,"Mbp/Fstl4/Slit2",3
"GO:0001921","GO:0001921","positive regulation of receptor recycling","2/113","17/23189",0.117647058823529,24.1426340447684,6.67953286628972,0.00305154890713808,0.220810078920512,0.206991380606293,"Nsg1/Ece1",2
"GO:0019228","GO:0019228","neuronal action potential","3/113","64/23189",0.046875,9.61933075221239,4.8318480140611,0.00378224573498633,0.22429080270325,0.210254274332976,"Kcnq3/Dcdc2a/Pmp22",3
"GO:0008306","GO:0008306","associative learning","4/113","130/23189",0.0307692307692308,6.3142273655548,4.25189151728086,0.00379128128535302,0.22429080270325,0.210254274332976,"Dcdc2a/Brsk1/Cln3/B4galt2",4
"GO:0016322","GO:0016322","neuron remodeling","2/113","19/23189",0.105263157894737,21.601304145319,6.28635785462207,0.00381256281800346,0.22429080270325,0.210254274332976,"Kcnq3/Scarf1",2
"GO:0032535","GO:0032535","regulation of cellular component size","7/113","412/23189",0.0169902912621359,3.48661826617407,3.56369123692246,0.00409164751237278,0.22429080270325,0.210254274332976,"Fstl4/Slit2/Pak3/Olfm1/Aqp4/Cln3/Kank4",7
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","3/113","66/23189",0.0454545454545455,9.32783588093323,4.74102929061379,0.00412495143558882,0.22429080270325,0.210254274332976,"Hapln4/Hapln1/Bcan",3
"GO:0003184","GO:0003184","pulmonary valve morphogenesis","2/113","20/23189",0.1,20.5212389380531,6.11166206677545,0.00422274651221936,0.22429080270325,0.210254274332976,"Slit2/Tgfb2",2
"GO:0031345","GO:0031345","negative regulation of cell projection organization","5/113","217/23189",0.0230414746543779,4.72839606867583,3.86138501561094,0.00424792406282808,0.22429080270325,0.210254274332976,"Mbp/Fstl4/Slit2/Pmp22/Crmp1",5
"GO:0008361","GO:0008361","regulation of cell size","5/113","218/23189",0.0229357798165138,4.70670617845255,3.84784048966111,0.00433107155980082,0.22429080270325,0.210254274332976,"Fstl4/Slit2/Olfm1/Aqp4/Cln3",5
"GO:0032970","GO:0032970","regulation of actin filament-based process","7/113","417/23189",0.0167865707434053,3.44481229175951,3.525360732378,0.00436784845606421,0.22429080270325,0.210254274332976,"Fscn1/Hcn4/Slit2/Pak3/Arhgef5/Tgfb2/Kank4",7
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","4/113","137/23189",0.0291970802919708,5.99160260965054,4.10049780417832,0.00456747946393516,0.22429080270325,0.210254274332976,"Hapln4/Hapln1/Slc16a2/Bcan",4
"GO:0048736","GO:0048736","appendage development","5/113","221/23189",0.0226244343891403,4.64281423937853,3.80769518728782,0.00458748463240479,0.22429080270325,0.210254274332976,"Ece1/Hoxd13/Cyp26b1/Fbxw4/Tgfb2",5
"GO:0060173","GO:0060173","limb development","5/113","221/23189",0.0226244343891403,4.64281423937853,3.80769518728782,0.00458748463240479,0.22429080270325,0.210254274332976,"Ece1/Hoxd13/Cyp26b1/Fbxw4/Tgfb2",5
"GO:0003170","GO:0003170","heart valve development","3/113","70/23189",0.0428571428571429,8.79481668773704,4.57047151110622,0.00486552560724139,0.225685533935889,0.211561720735921,"Slit2/Olfm1/Tgfb2",3
"GO:0042551","GO:0042551","neuron maturation","3/113","70/23189",0.0428571428571429,8.79481668773704,4.57047151110622,0.00486552560724139,0.225685533935889,0.211561720735921,"Kcnq3/Scarf1/Pmp22",3
"GO:0042733","GO:0042733","embryonic digit morphogenesis","3/113","73/23189",0.0410958904109589,8.43338586495333,4.45125389907492,0.00547028676604755,0.229035052152305,0.214701619980427,"Ece1/Hoxd13/Fbxw4",3
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","3/113","73/23189",0.0410958904109589,8.43338586495333,4.45125389907492,0.00547028676604755,0.229035052152305,0.214701619980427,"Hapln4/Cln3/Aldh5a1",3
"GO:0070613","GO:0070613","regulation of protein processing","3/113","73/23189",0.0410958904109589,8.43338586495333,4.45125389907492,0.00547028676604755,0.229035052152305,0.214701619980427,"Nkd2/Serpine2/Cln3",3
"GO:0010761","GO:0010761","fibroblast migration","3/113","74/23189",0.0405405405405405,8.31942119110261,4.41302362547447,0.00568143925840448,0.229035052152305,0.214701619980427,"Pak3/Pmp22/Cln3",3
"GO:0030032","GO:0030032","lamellipodium assembly","3/113","74/23189",0.0405405405405405,8.31942119110261,4.41302362547447,0.00568143925840448,0.229035052152305,0.214701619980427,"Fscn1/Slit2/Pmp22",3
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","6/113","331/23189",0.0181268882175227,3.71986204315162,3.48764571359079,0.0056973893570225,0.229035052152305,0.214701619980427,"Kcnq3/Mbp/Mcoln3/Dcdc2a/Serpine2/Aqp4",6
"GO:0003177","GO:0003177","pulmonary valve development","2/113","24/23189",0.0833333333333333,17.1010324483776,5.52247548013693,0.00605672338853094,0.238187230648967,0.223281038419298,"Slit2/Tgfb2",2
"GO:1903317","GO:1903317","regulation of protein maturation","3/113","77/23189",0.038961038961039,7.99528789794276,4.3025189680184,0.00634400661383471,0.244176765200574,0.228895736951573,"Nkd2/Serpine2/Cln3",3
"GO:0071800","GO:0071800","podosome assembly","2/113","25/23189",0.08,16.4169911504425,5.39701284588691,0.00656255603681663,0.247326330637527,0.231848196827009,"Fscn1/Arhgef5",2
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","3/113","83/23189",0.036144578313253,7.41731527881437,4.09845943133498,0.00780257145464656,0.28805819921338,0.270030990621603,"Hapln4/Hapln1/Bcan",3
"GO:0003181","GO:0003181","atrioventricular valve morphogenesis","2/113","28/23189",0.0714285714285714,14.6580278128951,5.06033137648733,0.0081906060030617,0.29052561293213,0.272343989080132,"Olfm1/Tgfb2",2
"GO:0031579","GO:0031579","membrane raft organization","2/113","28/23189",0.0714285714285714,14.6580278128951,5.06033137648733,0.0081906060030617,0.29052561293213,0.272343989080132,"Pmp22/Cln3",2
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","2/113","29/23189",0.0689655172413793,14.1525785779677,4.95942388130262,0.00876951284292703,0.292129212065627,0.273847232048951,"Slc4a4/Insr",2
"GO:0033123","GO:0033123","positive regulation of purine nucleotide catabolic process","2/113","29/23189",0.0689655172413793,14.1525785779677,4.95942388130262,0.00876951284292703,0.292129212065627,0.273847232048951,"Slc4a4/Insr",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/113","29/23189",0.0689655172413793,14.1525785779677,4.95942388130262,0.00876951284292703,0.292129212065627,0.273847232048951,"Slc4a4/Insr",2
"GO:0007015","GO:0007015","actin filament organization","7/113","479/23189",0.0146137787056367,2.99892844606204,3.09347806120947,0.00908740136406203,0.292129212065627,0.273847232048951,"Fscn1/Nostrin/Slit2/Pak3/Arhgef5/Aif1l/Kank4",7
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","6/113","367/23189",0.0163487738419619,3.35497094355091,3.18223565240151,0.00924568198152695,0.292129212065627,0.273847232048951,"Fscn1/Slit2/Pak3/Arhgef5/Tgfb2/Kank4",6
"GO:0001919","GO:0001919","regulation of receptor recycling","2/113","30/23189",0.0666666666666667,13.6808259587021,4.86338745775737,0.00936622128236947,0.292129212065627,0.273847232048951,"Nsg1/Ece1",2
"GO:0061484","GO:0061484","hematopoietic stem cell homeostasis","2/113","30/23189",0.0666666666666667,13.6808259587021,4.86338745775737,0.00936622128236947,0.292129212065627,0.273847232048951,"Fstl1/Arhgef5",2
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","4/113","171/23189",0.0233918128654971,4.8002898100709,3.49037092226128,0.00986482545917493,0.302453265276287,0.28352518714038,"Slit2/Rnf113a2/Tslp/Tle5",4
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","3/113","91/23189",0.032967032967033,6.76524360595157,3.85604215370551,0.0100316174220991,0.302453265276287,0.28352518714038,"Slit2/Rnf113a2/Tle5",3
"GO:0003171","GO:0003171","atrioventricular valve development","2/113","32/23189",0.0625,12.8257743362832,4.68440063483221,0.0106123080530064,0.303708346772649,0.284701723342782,"Olfm1/Tgfb2",2
"GO:1903055","GO:1903055","positive regulation of extracellular matrix organization","2/113","32/23189",0.0625,12.8257743362832,4.68440063483221,0.0106123080530064,0.303708346772649,0.284701723342782,"Fscn1/Tgfb2",2
"GO:0097581","GO:0097581","lamellipodium organization","3/113","94/23189",0.0319148936170213,6.54933157597439,3.77256056678255,0.010953174110425,0.303708346772649,0.284701723342782,"Fscn1/Slit2/Pmp22",3
"GO:0051017","GO:0051017","actin filament bundle assembly","4/113","177/23189",0.0225988700564972,4.63756812159392,3.39946980617197,0.0110898968621924,0.303708346772649,0.284701723342782,"Fscn1/Arhgef5/Aif1l/Kank4",4
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","2/113","33/23189",0.0606060606060606,12.437114507911,4.60078852295642,0.01126132228045,0.303708346772649,0.284701723342782,"Olfm1/Tgfb2",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","5/113","276/23189",0.0181159420289855,3.7176157496473,3.17828045143893,0.0114080152026955,0.303708346772649,0.284701723342782,"Pak3/Pmp22/Cln3/Arhgdib/Tgfb2",5
"GO:0061572","GO:0061572","actin filament bundle organization","4/113","180/23189",0.0222222222222222,4.56027531956736,3.35553340483144,0.0117376005456927,0.303708346772649,0.284701723342782,"Fscn1/Arhgef5/Aif1l/Kank4",4
"GO:0048384","GO:0048384","retinoic acid receptor signaling pathway","2/113","34/23189",0.0588235294117647,12.0713170223842,4.52071319365434,0.0119274098829577,0.303708346772649,0.284701723342782,"Rxrg/Cyp26b1",2
"GO:0060037","GO:0060037","pharyngeal system development","2/113","34/23189",0.0588235294117647,12.0713170223842,4.52071319365434,0.0119274098829577,0.303708346772649,0.284701723342782,"Ece1/Tgfb2",2
"GO:0060384","GO:0060384","innervation","2/113","34/23189",0.0588235294117647,12.0713170223842,4.52071319365434,0.0119274098829577,0.303708346772649,0.284701723342782,"Ece1/Serpine2",2
"GO:0032635","GO:0032635","interleukin-6 production","4/113","182/23189",0.021978021978022,4.51016240396771,3.32677562313258,0.0121826399851026,0.303708346772649,0.284701723342782,"Mbp/Trim55/Tslp/Aqp4",4
"GO:0006766","GO:0006766","vitamin metabolic process","3/113","98/23189",0.0306122448979592,6.28201191981217,3.66675292073148,0.0122557818211185,0.303708346772649,0.284701723342782,"Cbr3/Nqo1/Cyp26b1",3
"GO:0007405","GO:0007405","neuroblast proliferation","3/113","98/23189",0.0306122448979592,6.28201191981217,3.66675292073148,0.0122557818211185,0.303708346772649,0.284701723342782,"Hapln4/Hapln1/Bcan",3
"GO:0016485","GO:0016485","protein processing","5/113","282/23189",0.0177304964539007,3.638517542208,3.11954341859026,0.0124269084128015,0.303787531334567,0.284775952390089,"Nkd2/Ece1/Serpine2/Cln3/Casp7",5
"GO:0045943","GO:0045943","positive regulation of transcription by RNA polymerase I","2/113","35/23189",0.0571428571428571,11.7264222503161,4.4439227339823,0.0126103921202053,0.304162657939352,0.285127602886327,"Ippk/Rasl11a",2
"GO:0048588","GO:0048588","developmental cell growth","5/113","285/23189",0.0175438596491228,3.60021735755317,3.09077234722381,0.0129588171442628,0.30429278134532,0.285249582931722,"Fstl4/Slit2/Spag6/Olfm1/Bcan",5
"GO:0051962","GO:0051962","positive regulation of nervous system development","6/113","396/23189",0.0151515151515152,3.10927862697774,2.96258897415117,0.0130809640197682,0.30429278134532,0.285249582931722,"Slit2/Hapln4/Pak3/Serpine2/Hapln1/Bcan",6
"GO:0051402","GO:0051402","neuron apoptotic process","6/113","397/23189",0.0151133501259446,3.10144669088964,2.95537785714731,0.0132304080733946,0.30429278134532,0.285249582931722,"Kcnq3/Nqo1/Pak3/Cln3/Casp7/Tgfb2",6
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","3/113","101/23189",0.0297029702970297,6.0954175063524,3.59118606606865,0.0132886289255281,0.30429278134532,0.285249582931722,"Arhgef5/Insr/Fgd2",3
"GO:0022617","GO:0022617","extracellular matrix disassembly","2/113","37/23189",0.0540540540540541,11.0925615881368,4.299308564761,0.014026332076714,0.313254749713278,0.293650694939392,"Fscn1/Tgfb2",2
"GO:0061744","GO:0061744","motor behavior","2/113","37/23189",0.0540540540540541,11.0925615881368,4.299308564761,0.014026332076714,0.313254749713278,0.293650694939392,"Kcnq3/Pmp22",2
"GO:0007605","GO:0007605","sensory perception of sound","5/113","292/23189",0.0171232876712329,3.51391077706389,3.02511992354799,0.0142594696514323,0.314577812188306,0.294890957746566,"Kcnq3/Mbp/Mcoln3/Dcdc2a/Aqp4",5
"GO:0030308","GO:0030308","negative regulation of cell growth","4/113","195/23189",0.0205128205128205,4.20948491036987,3.14945917219297,0.0153398082112059,0.334333892217728,0.313410666179488,"Fstl4/Slit2/Serpine2/Tgfb2",4
"GO:0021675","GO:0021675","nerve development","3/113","108/23189",0.0277777777777778,5.70034414945919,3.42613780424239,0.015886799468216,0.342133574261936,0.320722229865863,"Kcnq3/Ece1/Serpine2",3
"GO:0021700","GO:0021700","developmental maturation","6/113","415/23189",0.0144578313253012,2.96692611152575,2.82932631190327,0.0161293158639611,0.342916130316034,0.321455812131815,"Kcnq3/Scarf1/Grb14/Pmp22/Bcan/Tgfb2",6
"GO:0042063","GO:0042063","gliogenesis","6/113","416/23189",0.0144230769230769,2.95979407760381,2.82252362419821,0.016302259373786,0.342916130316034,0.321455812131815,"Hapln4/Serpine2/Pmp22/Hapln1/Bcan/Tgfb2",6
"GO:0006884","GO:0006884","cell volume homeostasis","2/113","41/23189",0.048780487804878,10.0103604575869,4.04080561648407,0.0170532273644151,0.350310698443663,0.328387614670939,"Aqp4/Cln3",2
"GO:0010591","GO:0010591","regulation of lamellipodium assembly","2/113","41/23189",0.048780487804878,10.0103604575869,4.04080561648407,0.0170532273644151,0.350310698443663,0.328387614670939,"Fscn1/Slit2",2
"GO:1990138","GO:1990138","neuron projection extension","4/113","202/23189",0.0198019801980198,4.0636116709016,3.06026372631354,0.0172347441467584,0.350310698443663,0.328387614670939,"Slit2/Spag6/Olfm1/Bcan",4
"GO:0010001","GO:0010001","glial cell differentiation","5/113","308/23189",0.0162337662337662,3.33136995747615,2.88230314691304,0.0175558980244898,0.352873550292244,0.330790078566702,"Hapln4/Serpine2/Pmp22/Hapln1/Bcan",5
"GO:1905314","GO:1905314","semi-lunar valve development","2/113","42/23189",0.0476190476190476,9.77201854193005,3.98168989380321,0.0178495762687985,0.354833884288534,0.332627731278594,"Slit2/Tgfb2",2
"GO:0019226","GO:0019226","transmission of nerve impulse","3/113","114/23189",0.0263157894736842,5.40032603632976,3.29577101079698,0.0183253326862492,0.357528729549804,0.335153928198036,"Kcnq3/Dcdc2a/Pmp22",3
"GO:0007612","GO:0007612","learning","4/113","206/23189",0.0194174757281553,3.98470658991322,3.01108141666544,0.0183804156153299,0.357528729549804,0.335153928198036,"Dcdc2a/Brsk1/Cln3/B4galt2",4
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","5/113","313/23189",0.0159744408945687,3.27815318499251,2.83959008021121,0.0186814070739835,0.359517716987619,0.337018441166713,"Nkd2/Tmem88/Bcl9/Cdk14/Tle5",5
"GO:0032570","GO:0032570","response to progesterone","2/113","44/23189",0.0454545454545455,9.32783588093323,3.86919400280593,0.0194886403062791,0.371104740147987,0.347880327240062,"Mbp/Tgfb2",2
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process","2/113","45/23189",0.0444444444444444,9.12055063913471,3.8156025287576,0.02033102217395,0.38245609341361,0.358521292071412,"Slc4a4/Insr",2
"GO:0061387","GO:0061387","regulation of extent of cell growth","3/113","119/23189",0.0252100840336134,5.17342158102179,3.19398258147001,0.0205075959431289,0.38245609341361,0.358521292071412,"Fstl4/Slit2/Olfm1",3
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","2/113","46/23189",0.0434782608695652,8.92227779915352,3.7636545777977,0.021188417149786,0.38378519306912,0.35976721424128,"Ippk/Rasl11a",2
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly","4/113","216/23189",0.0185185185185185,3.8002294329728,2.89335843241764,0.0214484354566271,0.38378519306912,0.35976721424128,"Fscn1/Slit2/Dcdc2a/Cln3",4
"GO:0046661","GO:0046661","male sex differentiation","4/113","217/23189",0.0184331797235023,3.78271685494066,2.88197417024208,0.0217714497551022,0.38378519306912,0.35976721424128,"Hoxd13/Insr/Hmgb2/Tgfb2",4
"GO:0043507","GO:0043507","positive regulation of JUN kinase activity","2/113","47/23189",0.0425531914893617,8.73244210129919,3.71326345665003,0.0220606616680123,0.38378519306912,0.35976721424128,"Arhgef5/Fgd2",2
"GO:0060491","GO:0060491","regulation of cell projection assembly","4/113","219/23189",0.0182648401826484,3.74817149553481,2.85940711180571,0.022426406749303,0.38378519306912,0.35976721424128,"Fscn1/Slit2/Dcdc2a/Cln3",4
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","5/113","329/23189",0.0151975683890578,3.11872932189257,2.70848176105039,0.0226001535695364,0.38378519306912,0.35976721424128,"Nkd2/Dcdc2a/Tmem88/Cdk14/Tle5",5
"GO:0071695","GO:0071695","anatomical structure maturation","5/113","329/23189",0.0151975683890578,3.11872932189257,2.70848176105039,0.0226001535695364,0.38378519306912,0.35976721424128,"Kcnq3/Scarf1/Grb14/Pmp22/Tgfb2",5
"GO:0016358","GO:0016358","dendrite development","5/113","330/23189",0.0151515151515152,3.10927862697774,2.70055427851815,0.0228614496120478,0.38378519306912,0.35976721424128,"Fstl4/Pak3/Dcdc2a/Scarf1/Celsr2",5
"GO:0045981","GO:0045981","positive regulation of nucleotide metabolic process","2/113","48/23189",0.0416666666666667,8.55051622418879,3.66434878915148,0.0229475933755284,0.38378519306912,0.35976721424128,"Slc4a4/Insr",2
"GO:1900544","GO:1900544","positive regulation of purine nucleotide metabolic process","2/113","48/23189",0.0416666666666667,8.55051622418879,3.66434878915148,0.0229475933755284,0.38378519306912,0.35976721424128,"Slc4a4/Insr",2
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","5/113","331/23189",0.0151057401812689,3.09988503595968,2.69265680703864,0.023124702069947,0.38378519306912,0.35976721424128,"Nqo1/Pak3/Cln3/Casp7/Tgfb2",5
"GO:0050769","GO:0050769","positive regulation of neurogenesis","5/113","331/23189",0.0151057401812689,3.09988503595968,2.69265680703864,0.023124702069947,0.38378519306912,0.35976721424128,"Hapln4/Pak3/Serpine2/Hapln1/Bcan",5
"GO:2000241","GO:2000241","regulation of reproductive process","4/113","222/23189",0.018018018018018,3.69752052937894,2.82604916492854,0.0234312536336132,0.385337616574602,0.361222484246419,"Hoxd13/Grb14/Insr/Arhgdib",4
"GO:0033574","GO:0033574","response to testosterone","2/113","49/23189",0.0408163265306122,8.3760158930829,3.61683593502119,0.0238490511241469,0.388448340492262,0.364138533375831,"Nqo1/Hoxd13",2
"GO:0001558","GO:0001558","regulation of cell growth","6/113","455/23189",0.0131868131868132,2.70609744238063,2.57194812526131,0.0240876332989596,0.388448340492262,0.364138533375831,"Fstl4/Slit2/Taf9b/Serpine2/Olfm1/Tgfb2",6
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","3/113","128/23189",0.0234375,4.8096653761062,3.02442869756286,0.0247808120247782,0.388448340492262,0.364138533375831,"Dcdc2a/Serpine2/Cln3",3
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","6/113","461/23189",0.0130151843817787,2.67087708521298,2.53574138008831,0.0254735958079563,0.388448340492262,0.364138533375831,"Fscn1/Slit2/Pak3/Brsk1/Arhgef5/Kank4",6
"GO:0010762","GO:0010762","regulation of fibroblast migration","2/113","51/23189",0.0392156862745098,8.04754468158945,3.52574273845568,0.0256949061302523,0.388448340492262,0.364138533375831,"Pak3/Cln3",2
"GO:0061351","GO:0061351","neural precursor cell proliferation","4/113","230/23189",0.0173913043478261,3.56891111966141,2.73985207001835,0.0262433858210777,0.388448340492262,0.364138533375831,"Hapln4/Hapln1/Slc16a2/Bcan",4
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","4/113","231/23189",0.0173160173160173,3.55346128797456,2.7293475704667,0.0266085493918227,0.388448340492262,0.364138533375831,"Mbp/Scarf1/Celsr2/Tgfb2",4
"GO:1902743","GO:1902743","regulation of lamellipodium organization","2/113","52/23189",0.0384615384615385,7.8927842069435,3.48203741354618,0.0266389870467093,0.388448340492262,0.364138533375831,"Fscn1/Slit2",2
"GO:0010934","GO:0010934","macrophage cytokine production","2/113","53/23189",0.0377358490566038,7.74386375020872,3.4394831554111,0.0275969613070033,0.388448340492262,0.364138533375831,"Trim55/Tgfb2",2
"GO:0060412","GO:0060412","ventricular septum morphogenesis","2/113","53/23189",0.0377358490566038,7.74386375020872,3.4394831554111,0.0275969613070033,0.388448340492262,0.364138533375831,"Slit2/Tgfb2",2
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","2/113","54/23189",0.037037037037037,7.60045886594559,3.39802726572367,0.028568673672675,0.388448340492262,0.364138533375831,"Ece1/Crmp1",2
"GO:0001881","GO:0001881","receptor recycling","2/113","55/23189",0.0363636363636364,7.46226870474658,3.3576203920256,0.0295539700645587,0.388448340492262,0.364138533375831,"Nsg1/Ece1",2
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","2/113","55/23189",0.0363636363636364,7.46226870474658,3.3576203920256,0.0295539700645587,0.388448340492262,0.364138533375831,"Spag6/Aqp4",2
"GO:0150052","GO:0150052","regulation of postsynapse assembly","2/113","55/23189",0.0363636363636364,7.46226870474658,3.3576203920256,0.0295539700645587,0.388448340492262,0.364138533375831,"Trim47/Crmp1",2
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","3/113","138/23189",0.0217391304347826,4.46113889957676,2.85367354202347,0.0300488478301591,0.388448340492262,0.364138533375831,"Nkd2/Tmem88/Tle5",3
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","2/113","56/23189",0.0357142857142857,7.32901390644753,3.3182162586774,0.030552697555336,0.388448340492262,0.364138533375831,"Olfm1/Tgfb2",2
"GO:0034605","GO:0034605","cellular response to heat","2/113","56/23189",0.0357142857142857,7.32901390644753,3.3182162586774,0.030552697555336,0.388448340492262,0.364138533375831,"Zfp976/Pmp22",2
